shopName,productName,price,oldPrice,discount,weight,zip,available,details,ingredients,productLink,image,nutration,photos,retrive_date
Mi Tierra Market,Nestle Nesquik Banana Strawberry Flavored Lowfat Milk Ready to Drink,$2.99 ,N/A,N/A,14 oz,Delivery to 94105,N/A,"Nesquik Banana Strawberry Flavored Lowfat Milk lets you enjoy an irresistibly delicious and nutritious drink with 100% real milk. This banana strawberry flavored lowfat milk is gluten free and contains no high fructose corn syrup, for delicious goodness that will deliver on the classic taste you love. Nesquik Banana Strawberry Flavored Lowfat Milk comes in a convenient resealable bottle and is ready to drink, so it's easy to serve with meals or as a delicious treat on its own. Containing 14 grams of protein per bottle from 100% real milk, and Vitamin A and Vitamin D, this Nesquik Banana Strawberry Flavored Lowfat Milk also offers 30% more calcium than regular chocolate low fat milk. Shake well before enjoying, and keep refrigerated after opening.• One 14 fl oz bottle of Nesquik Banana Strawberry Flavored Lowfat Milk• Delicious and nutritious Nesquik Banana Strawberry Flavored Lowfat Milk is made with 100% real milk• This banana strawberry flavored lowfat milk offers 30% more calcium than regular chocolate lowfat milk• Nesquik Banana Strawberry Flavored Lowfat Milk contains Vitamins A & D and 14 grams of protein per bottle, and no high fructose corn syrup• Serve with meals or as a delicious treat on its own","Lowfat Milk, Sugar, Less Than 2% Of Artificial And Natural Flavor, Calcium Carbonate, Cellulose Gel, Carrageenan, Gellan Gum, Cellulose Gum, Citric Acid, Salt, Red 3, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812345460,https://www.instacart.com/assets/domains/product-image/file/large_447a368b-4dfc-410a-996a-dced4e13c54f.jpg,"Nutrition Facts , Serving Size ,   , 414 mL , Servings Per Container ,   , 1 , Amount Per Serving , Calories ,  250 , % Daily Value , Total Fat ,  4g , 6% , daily value , Total Fat , Saturated Fat 2.5g , 13% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  180mg , 8% , daily value , Total Carbohydrate ,  41g , 14% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 38g , Protein ,  14g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_447a368b-4dfc-410a-996a-dced4e13c54f.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_77470409-5ffd-4bb3-b189-6f2dd9fd6f81.jpg']",15:50.5
Mi Tierra Market,Berkeley Farms Whole Milk,$4.99 ,N/A,N/A,N/A,Delivery to 94105,N/A,,"Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812372429,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1d11dce1-0797-4fe5-a3a4-e4128071af8b.jpg,"Nutrition Facts , Serving Size ,   , 240 ml , Servings Per Container ,   , 16 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  9g , 14% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.",N/A,16:05.6
Mi Tierra Market,Berkeley Farms 2% Milkfat Milk,$4.99 ,N/A,N/A,1 gal,Delivery to 94105,N/A,,"Reduced Fat Milk, Condensed Skim Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812380460,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7473aa78-470d-4582-a0c6-e7340b19d78e.jpg,"Nutrition Facts , Serving Size ,   , 240 ml , Servings Per Container ,   , 16 , Amount Per Serving , Calories ,  140 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  150mg , 6% , daily value , Total Carbohydrate ,  14g , 5% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 13g , Protein ,  10g , Percent Daily Values are based on a 2,000 calorie diet.",N/A,16:18.2
Mi Tierra Market,"Producers Milk, Reduced Fat, 2% Milkfat",$3.99 ,N/A,N/A,1 qt,Delivery to 94105,N/A,"40% less fat than whole milk. Fat reduced from 8 g to 5 g. Real California milk. Our cows are not treated with artificial hormones! (No significant difference has been shown between milk derived from rBST-treated and non-rBST-treated cows). Grade A. Pasteurized. Homogenized. Vitamin A & D. Excellent source of calcium, vitamin D3, riboflavin and phosphorus. Good source of vitamin A, potassium and vitamin B12. No artificial hormones. We have always felt that our cows should be allowed to produce milk naturally. That is why none of our cows, and those of the other local dairy families we work with, are ever given the growth hormone rBST. Look for the seal. To make sure it's certified local. Up to 20% of the milk in California grocery stores is actually trucked in from out-of-state. So to know that the milk you're bringing home to your family is certified local, the best thing you can do is look for the Real California Milk seal. The seal certifies the milk you're purchasing is 100% Grade A milk, sourced exclusively from local dairies here in the Golden State. It also assures you that you're supporting local dairy families and providing top quality milk for your family. Thank you for choosing Producers Dairy.","Reduced Fat Milk, Vitamin A Palmitate and Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812367038,https://www.instacart.com/assets/domains/product-image/file/large_ac52a725-fad3-4921-923b-5281129d1497.png,"Nutrition Facts , Serving Size ,   , 1.0 Cup , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  140 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Cholesterol ,  20mg , 7% , daily value , Sodium ,  140mg , 6% , daily value , Total Carbohydrate ,  14g , 5% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 14g , Protein ,  10g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_ac52a725-fad3-4921-923b-5281129d1497.png', 'https://www.instacart.com/assets/domains/product-image/file/large_1571375b-a7bd-4ffc-9913-b883122508d0.png']",16:40.9
Mi Tierra Market,"Producers Milk, Vitamin D",$3.99 ,N/A,N/A,1 qt,Delivery to 94105,N/A,"Our cows are not treated with artificial hormones! Grade A. Pasteurized. Homogenized. Thank you for choosing Producers Dairy. Excellent source of calcium, vitamin D3, riboflavin and phosphorus. Good source of vitamin A, potassium and vitamin B12. No artificial hormones. We have always felt that our cows should be allowed to produce milk naturally. That is why none of our cows, and those of the other local dairy families we work with, are ever given the growth hormone rBST (No significant difference has been shown between milk derived from rBST-treated and non rBST-treated cows). Hoppy's favorite. Look for the seal. Real California milk. An instrumentality of the California Department of Food & Agriculture. To make sure it's certified local. Up to 20% of the milk in California grocery stores is actually trucked in from out-of-state. So to know that the milk you're bringing home to your family is certified local, the best thing you can do is look for the Real California Milk seal. The seal certifies the milk you're purchasing is 100% grade A milk, sourced exclusively from local dairies here in the Golden State. It also assure you that you're supporting local dairy families and providing top quality milk for your family.","Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812369733,https://www.instacart.com/assets/domains/product-image/file/large_766a317f-8520-4462-a091-79ba6ba6906d.png,"Nutrition Facts , Serving Size ,   , 1.0 Cup , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Cholesterol ,  35mg , 12% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 13g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_766a317f-8520-4462-a091-79ba6ba6906d.png', 'https://www.instacart.com/assets/domains/product-image/file/large_ef5f2fd9-8622-4868-9d27-be7005377c7b.png']",16:57.2
Mi Tierra Market,Berkeley Farms Milk,$3.99 ,N/A,N/A,0.5 gal,Delivery to 94105,N/A,,"Milk, Vitamin D3",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812376831,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_60039b36-9550-49b9-82ca-351258e47623.jpg,"Nutrition Facts , Serving Size ,   , 1 cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  160 , % Daily Value , Total Fat ,  9g , 14% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  13g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.",N/A,17:09.6
Mi Tierra Market,Dean's Dairy 2% Reduced Fat Milk,$3.99 ,N/A,N/A,64 fl oz,Delivery to 94105,N/A,"Fresh milk is ideal for the entire family. Full of flavor, each serving of DairyPure 2% Reduced Fat Milk comes with the nutritional benefits of whole milk but 37% less fat. Our reduced fat milk can be the perfect base for your cereal, but it’s just as good in a tall glass by itself, giving you 10% of the daily value for vitamin D and 25% of the daily value for calcium. It’s continually quality-tested to ensure purity before it’s cold-shipped from your local dairy. And whether you enjoy it as a breakfast beverage or a refreshing nighttime snack, you’ll taste the difference. A good source of vitamin A and protein, DairyPure 2% Reduced Fat Milk is a wholesome choice.• One (1) half gallon of DairyPure 2% Reduced Fat Milk• Wholesome and delicious, with 130 calories and 5 grams of fat per serving• Provides 10% of the daily value for vitamin D and 25% of the daily value for calcium• Tastes great in cereal, your favorite recipes or in a refreshing glass on its own• All milk is tested for antibiotics• Only from cows fed a healthy diet• Continually quality-tested to ensure purity• This item is brought to you by Dean Foods’ network of local dairies, therefore packaging may look slightly different in your area","Reduced Fat Milk, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812427872,https://www.instacart.com/assets/domains/product-image/file/large_c6d7a4c8-909d-4b1e-8ee0-a750a99b5a3a.jpg,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 8 , Amount Per Serving , Calories ,  130 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  130mg , 5% , daily value , Total Carbohydrate ,  12g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_c6d7a4c8-909d-4b1e-8ee0-a750a99b5a3a.jpg', 'https://www.instacart.com/assets/domains/product-image/file/large_0dec7c40-dcb3-458c-a56a-a5cf50657eb3.jpg']",17:25.9
Mi Tierra Market,"LALA Milk, Whole",$3.99 ,N/A,N/A,1 qt,Delivery to 94105,N/A,Good source of protein. Excellent source of calcium. Vitamin D added. See nutrition facts for saturated fat content. Vitamin D. Taste & Quality since 1949. Lala has the commitment to bring to your table delicious products of excellent quality and great variety for your delight. Lala for life. No artificial growth hormones (FDA has determined that there is no significant difference between milk from artificial growth hormone treated cows and non-treated cows). Grade A UHT. Customer Service: 1-866-648-5252. Try all our products. Tetra Pak: Protects what's good. Tetra Pak: Tetra Brik aseptic. Please recycle! FSC: Mix - Board.,"Milk, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812355943,https://www.instacart.com/assets/domains/product-image/file/large_8c8ba783-b2ca-472e-a238-dd63fd675ba5.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  150 , % Daily Value , Total Fat ,  8g , 12% , daily value , Total Fat , Saturated Fat 5g , 25% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  35mg , 12% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  12g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_8c8ba783-b2ca-472e-a238-dd63fd675ba5.png', 'https://www.instacart.com/assets/domains/product-image/file/large_d0a19e5a-c88f-4185-ba81-064ac6e98c98.png']",17:36.0
Mi Tierra Market,"LALA Milk, Lactose Free, 2% Milkfat",$3.99 ,N/A,N/A,1 qt,Delivery to 94105,N/A,Reduced fat milk. Fat reduced from 8 g to 5 g per serving. 2% milkfat. Vitamin A & D. 35% less fat than whole milk. Easy digestion. Taste & quality. Since 1949. Lala has the commitment to bring to your table delicious products of excellent quality and great variety for your delight. Lala for life. No artificial growth hormones (FDA has determined that there is no significant difference between milk from artificial growth hormone treated cows and non-treated cows). Grade A UHT. Customer Service: 1-866-648-5252. Try all our products. Tetra Pak: Protects what's good. Tetra Pak: Tetra Brik aseptic. Please recycle!,"Reduced Fat Milk, Lactase Enzyme+, Vitamin A Palmitate, Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812382359,https://www.instacart.com/assets/domains/product-image/file/large_b0956255-caf2-4fab-ae79-979ef7db7abc.png,"Nutrition Facts , Serving Size ,   , 1.00 cup , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  120 , % Daily Value , Total Fat ,  5g , 8% , daily value , Total Fat , Saturated Fat 3g , 15% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  20mg , 7% , daily value , Sodium ,  125mg , 5% , daily value , Total Carbohydrate ,  12g , 4% , daily value , Total Carbohydrate , Dietary Fiber 0g , 0% , daily value , Total Carbohydrate , Sugars 12g , Protein ,  8g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_b0956255-caf2-4fab-ae79-979ef7db7abc.png', 'https://www.instacart.com/assets/domains/product-image/file/large_0626cd28-8863-4149-842e-88de1bc99391.png']",18:13.7
Mi Tierra Market,Mexquisita Horchata Rice Beverage Concentrate,$4.99 ,N/A,N/A,23.6 fl oz,Delivery to 94105,N/A,,,https://www.instacart.comhttps://www.instacart.com/store/items/item_1824961204,https://d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png,N/A,N/A,18:28.0
Mi Tierra Market,"Producers Milk, Low Fat,, Chocolate, 1% Milkfat",$3.99 ,N/A,N/A,1 qt,Delivery to 94105,N/A,"70% less fat than whole milk. Fat reduced from 8 g to 2.5 g. Our cows are not treated with artificial hormones (No significant difference has been shown between milk derived from rBST-treated and non rBST-treated cows)! Real California milk. Thank you for choosing Producers Dairy. Grade A. Pasteurized. Homogenized. Vitamin A & D. Excellent source of calcium, vitamin D3, riboflavin and phosphorus. Good source of vitamin A, potassium and vitamin B12. No artificial hormones. We have always felt that our cows should be allowed to produce milk naturally. That is why none of our cows, and those of the other local dairy families we work with, are ever given the growth hormone rBST (No significant difference has been shown between milk derived from rBST-treated and non rBST-treated cows). Hoppy's favorite. Our family farms. 100% of Producers milk comes from local California family farms, with a large percentage coming from our family-owned farms. We grow much of their feed ourselves, in the lush San Joaquin Valley, which ensures that they receive only the best quality food. Our farms also have dieticians present, making sure that our cows receive the proper nutrition needed to maintain optimum health and the great taste of our milk. In addition, each cow has her own sand bed. Sand is a naturally bacteria-resistant material that helps the cows rest comfortably as well as keeps the bacteria count low. These things and others have allowed us to win numerous awards on quality - and most importantly to provide you, our valued customers, the cleanest, freshest, best-tasting milk.","Grade A Low Fat Milk, High Fructose Corn Syrup, Cocoa (Processed with Alkali), Corn Starch, Salt, Carrageenan, Vitamin A Palmitate & Vitamin D3.",https://www.instacart.comhttps://www.instacart.com/store/items/item_1812360377,https://www.instacart.com/assets/domains/product-image/file/large_f9c8c40d-5d6d-4bdf-b41a-bcd089c76316.png,"Nutrition Facts , Serving Size ,   , 1.0 Cup , Servings Per Container ,   , 4 , Amount Per Serving , Calories ,  170 , % Daily Value , Total Fat ,  2.5g , 4% , daily value , Total Fat , Saturated Fat 1.5g , 8% , daily value , Total Fat , Trans Fat 0g , Cholesterol ,  10mg , 3% , daily value , Sodium ,  360mg , 15% , daily value , Total Carbohydrate ,  28g , 9% , daily value , Total Carbohydrate , Dietary Fiber 1g , 4% , daily value , Total Carbohydrate , Sugars 25g , Protein ,  9g , Percent Daily Values are based on a 2,000 calorie diet.","['https://www.instacart.com/assets/domains/product-image/file/large_f9c8c40d-5d6d-4bdf-b41a-bcd089c76316.png', 'https://www.instacart.com/assets/domains/product-image/file/large_a52662fc-b813-4060-a9bc-d3fa41f3edd6.png']",18:38.0
